RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31
66126,174,20002,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,139969.05402826925,140689.9282178959,141256.50099126212,142268.12044189655,143909.37380097332,146013.09640582593,148286.14392510624,149534.77485003055,150393.83296147754,150640.3132725963,150951.6551358603,151435.67551667718,152198.4977954113,152879.06227790948,153694.2861792035,154746.92805130698,155909.27322530703,157185.99288990445,158667.6412117282,160748.08003200332,162439.97560427157,164369.1331812081,166169.0450944505,167923.1314277372,169254.20374910635,170158.89910258105,171252.3032496667,172824.22276368763,174982.54317971595,177236.09744470814,180034.10340864456,182847.7409085099,185905.0392585797,188730.9114595826,192042.1217915656,195836.39028335447,199467.62460328103,202999.88347620092,206011.9115116188,209071.9235382626,212189.6017855824,215517.30013403436,218790.27335991603,222087.157234254,225393.6638708818,229317.19730671903,232563.4790457884,235535.00132067795,238353.8621333118,241213.59221620928,244703.11977753,248573.76874202176,253481.9100324491,258727.7573301633,264608.0376964654,270240.7482541036,276685.002796648,283835.08124073205,290933.808732003,296085.3568758415,298487.8108437881,301874.9748187128,306797.8267043359,313537.84921093984,319525.8718159954,325299.9655911168,332166.4652022813,340074.19729036983,347366.5285205385,352958.0714335325,357444.8602347256,361729.869363711,366003.7480766435,369364.8966847814,373008.1389481994,376128.7683702732,378757.69865156914,379900.1613949035,379622.1833445872,379087.13407794345,378514.69185277727,377332.9214873949,375705.5096311955,373412.0050148576,372058.2047451392,371831.48665717634,372762.7465644127,373819.984650676,374385.65219620726,375028.7434165727,375401.4339563123,376210.9674216353,376037.27586759,375977.393780629,374679.3448402764,373397.41667778,372016.5144518148,370816.25500246417,368847.7009829892,366731.9880170586,364391.0242038483,362434.0812893181,359448.9170161902,355846.4169402367,353007.0866694947,351520.7645657135,349858.79255405016,346855.86619802454,343918.92642477114,342692.9473286704,341887.15698753594,340443.39709448785,338100.40782050806,336018.5724506148,333456.8543172664,330874.9403236678,328161.94015217846,326216.30958783807,326759.6148911159,330072.54949625744,333145.0686621613,334037.08139998646,333293.9147969135,334284.8980484015,337537.7134804492,342007.27153357613,345476.900861945,347726.9927151308,347806.9039435108,346303.51758558484,343691.48913076235,341882.54751093424,339748.8766288145,337729.4920766561,335935.0756653476,335866.30484193825,336079.34079777845,336550.53643160564,337221.7134851517,338099.6268562023,338888.5569296484,339585.9159251978,340594.5524822148,341240.40104198345,343276.946302795,345592.91010471137,347772.39863437414,348468.7006816589,349690.3423426235,352144.78405758576,355949.2533425789,360552.0217014386,366434.9597366697,372898.3212795885,379502.6630264072,385808.5402367891,391270.225368216,395772.98694873735,398317.6885255352,400584.2218929925,404665.085276066,411036.62133699417,418543.27453740826,425641.7435296891,433303.9527138602,440883.7277770783,447307.3920189199,451944.96410520497,455194.6070796861,459086.5424007938,463103.56818830856,467968.6138795538,472505.584475901,476485.6339021085,481219.50053898286,485829.5056001737,490265.6342465922,493519.2801034611,496144.1652378761,498634.1951643952,500340.03462956427,502094.6587880889,503176.691776464,505070.2684406631,506880.1367936867,509874.62026191474,514023.98814770486,519282.6973099595,526170.9418965938,532753.1570732052,538236.8337712652,541938.1947908816,544126.3779229242,545918.1124210758,546587.3752139307,546864.340471709,546390.7374240168,545577.261384256,544676.3063195985,544690.321729712,544953.1682774868,546583.4751750912,549919.6833899864,554808.5075915252,558568.0962268142,561146.1685438142,563095.6398922411,565933.3031656782,567705.2318109864,569717.884244444,571440.8290398446,572851.2454405535,574159.6457551386,574798.245692059,575930.9741907915,577616.3479239034,582402.6220421741,589429.7834073096,597589.7861480027,603310.7426742929,607196.6943376998,608624.8312085945,609752.2601355449,610974.8147680585,613445.9584536558,616392.6943311243,619881.3806624588,621892.2967333064,623628.269061884,624553.283579714,627650.2766543363,630668.3718041246,632070.269390051,631010.9744255155,629727.0065070031,628925.5096440251,629243.6394323084,629995.6681280076,631887.8340559987,633776.5636587361,637261.1234029253,641982.9783611201,647869.7404467105,653629.7097001072,656440.6521188644,656581.3474967658,655950.2664083164,657455.5563049046,661397.5981861016,665592.0982588893,670361.7460613247,673747.8161651143,675227.2890331933,676359.9685392163,679275.8279521255,684141.8425847397,689969.41938036,695746.8448507712,698534.0557220947,697742.7952098477,694603.245420389,692315.2980733566,691007.5317943544,689522.4389155299,689017.6213311357,691526.8488631829,698226.1030499133,705435.889215298,709786.1854715399,709731.9916038858,705135.0683315228,697856.0377466124,688624.4450653311,682003.965738669,677144.195608396,673077.9551984462,668808.4250933289,665599.3716476196,663287.0578270889,661771.4020341082,660474.8586701107,660507.9027593654,661377.829254834,662060.1791106272,661642.6715141266,659624.2909107421,656218.3167472692,652213.838709583,648581.4384822409,647315.4099726005,647814.010186857,647956.4545103717,646152.9062078465,641882.7529970395,638322.273662953,635215.144372943,634663.5432248077,634102.2800394372,632975.9350268898,631595.2731969487,629390.4411395509,627680.0691664942,624197.6743508576,620100.5682367062,614553.1711302324,608902.464493517,605153.1363837455,602728.0945799885,601962.291528564,601873.6497112871,603007.5445948035,604202.5505633291
66135,277,20011,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,152088.7172562814,151973.92246332866,152259.3157459741,153095.77405481314,154707.40236159347,156839.9914857444,158863.30787330368,160327.9051090375,161138.55298060153,160813.83388968467,160376.80661600686,159849.61628291916,159910.91995739608,160053.24016020735,160577.26362151536,161746.6741690991,163108.08024229517,164384.1205599497,165901.14459731115,167500.1692408032,169167.19722021287,170435.31445374733,171741.04764313193,173411.5929185118,175041.95494252813,176931.40830842312,178202.58159103687,179785.46933564925,181301.16026041933,183516.95461891836,185592.1176318555,187007.56456546317,188321.8450987827,190511.02575179975,194170.35635592596,197870.59136884543,201031.02397261825,203650.3221676848,206617.75704417683,210058.7612854039,213754.89621814425,217179.33695204213,220046.519487814,222920.7599327358,225689.21040582156,228684.82389367488,230911.96986296255,232407.70304355628,234155.77728406055,236463.3638920716,239512.1061781865,242634.73505864263,246636.470005649,251808.60196920217,258120.03382896227,263556.6150543131,268810.31512338435,274547.2161367252,280699.02714811574,285923.8066320094,289038.8499763186,293018.76464833546,298178.1919287338,304742.1350878616,310398.8049393906,315615.33171297493,321220.3718749156,327655.25439963,334427.5347446616,340096.1521088811,345117.8815741314,350451.538330878,356140.7333196119,361098.62501598825,365250.37930127216,368670.3575962586,371860.76431632834,373870.338613826,374913.2843491822,376132.60286833,376993.9009896768,376974.6315242215,375947.98059072485,375259.2449662018,375813.6695062032,377620.653483639,379372.0869004336,380689.8038543279,381288.9268975786,381246.98847948713,380965.95678871096,380145.6205856625,379541.1410640127,379194.46248082473,379073.4987827253,377910.7370905618,375647.994838554,372510.38082189066,369014.7582875912,365402.9790143468,362332.877179884,359613.05315531045,356548.5390687792,352575.6233124714,348697.7762239258,345921.0234074777,343733.73005603947,341077.44336277613,339071.35403163824,337474.663336412,335839.0513640192,332680.0483347846,328218.7026728933,324397.0776669123,320832.825560012,318400.21476626483,315335.3768356593,311621.7516041663,310213.47857699706,311872.77479095577,313682.0510308879,312738.25912604394,310895.24652316474,311409.1784063661,314670.33501660667,318125.9786337872,320511.9200260945,322121.71697723167,322338.8666777515,322551.0423456111,321748.6851652688,322322.63560404774,321326.56981870945,320069.8014061983,317708.63460813655,316444.0478621133,314852.52076124726,313186.88763649395,311875.17906671687,310704.2743990965,309871.6235226477,308401.68689789827,306786.6993832626,305352.57701967395,305824.1831105764,307383.7171553033,309056.62945334683,309893.9755292399,310934.37349542306,312443.4092845188,314674.9100220984,318051.9387119606,323796.8597326358,330535.4810047118,336693.5493846261,341519.10910059744,345202.1966134137,348748.8256133462,350786.20207838406,353145.63978575263,356801.46347845235,362314.6096411945,368460.8999706633,374538.9437704065,382089.4476649366,390348.697478212,397471.5453055577,402726.8794319397,406558.9537539606,410208.8685399706,413033.6731873903,416391.4290335544,420605.1561685071,425492.6102216093,430597.9603292737,434494.9411560255,438222.0108756476,441347.9295313447,444594.0540188317,447507.44831332815,449135.5063289539,451012.56481934624,451983.86229496327,454074.92605388496,455416.3483029607,458246.8514822308,461811.8116043532,466011.5509939999,470681.2462879335,475112.96906138,478975.9093005816,481897.4379690045,484272.1574861006,487580.5307964,489591.8799757387,490983.52911800006,492453.4885941226,495163.17736711167,497607.8207428834,499030.53314491856,500582.3196067597,503663.5000376683,508189.9512135561,512467.5312844867,515270.0089027214,517084.1887032632,518605.0380448292,520167.7283687548,521403.8521001407,523256.6947980764,525619.6961663679,527170.3448289692,528080.9953081068,528431.1086170832,529822.50246963,532176.9884610825,537135.7733804128,542986.6313451953,550107.9509354375,555237.9589560196,559878.9147251559,562449.1507302377,564943.7785969361,566762.5143482141,568485.8718202114,569905.0794321534,571780.4874058092,572308.3286541341,572621.4358775298,572876.2967199463,575839.1950201221,579728.7152854591,582202.0696555608,582709.3726349088,582744.0000238969,583115.9646807633,583957.7615732049,584906.8513714519,586309.4536381777,587318.3965248859,588903.0443359775,591740.1785043523,596896.3183767403,603413.2429456691,606981.3392399313,607629.6356536765,607954.167205395,612069.8727000091,618937.3232856466,625934.3032471252,633381.8780012111,640047.2372427355,645414.9648831347,650519.1421083622,656714.8312319405,664132.3670971515,672309.8140930114,680484.4573160558,684230.2885101897,682994.9687128884,677612.6725549536,673554.7645207125,670024.9039409764,667215.8527096066,668872.8612986786,677147.1521890117,691557.3934778915,704442.9582742555,712119.8109582191,713175.4293509572,708409.0434659073,700067.1137934754,689739.9955469243,682209.3541856738,676746.8056265722,672848.4345275321,669312.7373713285,666699.8457510968,664517.2178236111,662820.6528088897,660980.3961972593,660212.9048316969,660532.9669628219,661616.2368594971,662295.9597425974,661721.4312851746,659396.8599475209,656711.3337425081,653270.5272182035,651714.6227753527,651947.579685242,652978.3513977017,652856.6171682036,649578.7763982691,645616.9673343677,640955.8112771196,639148.4410949781,637611.6134418473,636283.6650161393,634818.6367570478,632202.5754402777,630230.3606596458,626092.384250241,622178.6511797177,616990.713475623,611743.5752157156,607595.5024184155,604579.8693856617,603467.5045369287,604042.9166250783,605792.2598406313,608248.0904180915
66142,347,20019,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,102796.26261988233,102745.735161403,102648.24418244552,102718.0268070023,102718.36181008548,103169.90106801642,103771.04203789798,104462.13278372516,105586.51968465128,106371.22426765451,107261.73744229664,107138.85883955304,107248.17550648488,107222.50923417986,107781.409730122,108735.10550722171,110123.84360680194,111440.91515097204,112577.25999338436,113763.92963542626,115043.12378475984,116359.55592555908,117451.94265334524,118448.04332868276,119255.44474844476,120129.36176672236,120936.43746619126,121799.81020051648,122482.75916561853,123203.95263104056,123737.81840005254,124207.85199054424,124676.83842413004,125328.3841353828,126211.28921997183,127054.86418553868,127879.7484908476,128718.45294752576,129680.7398074098,130548.2666457101,131515.02167909232,132666.844562375,134559.79393725627,136734.10112912324,138922.68998214134,141041.57161922104,142841.21501325944,144370.37327525133,145875.4057538045,147554.54773617527,149355.4020960458,150816.59403555465,152355.96096340788,154678.58859725355,157518.777501451,160622.32959106335,164215.6934117795,168191.67826136676,171792.19318592257,174175.2095115645,175675.89402227485,178264.64645661638,181810.66911466,186415.67187457928,190259.64738553076,193717.3354006234,197331.7159908316,201420.80449695035,205190.88313046383,208375.9223813461,211666.1456745324,215050.84404325957,217852.38520385703,220221.9179595886,223378.93037225297,227709.0944227326,231673.9916873416,235083.64808815287,237267.83535995876,239164.8844357972,240582.43197382087,241510.6847843366,242270.74532204535,242634.41513042408,243421.44840680747,244709.75377596903,246306.62825132773,247883.2294155728,249512.4861512984,250427.03736437508,251079.3775967531,251235.076812824,251829.04068300052,252673.20157983887,253546.6503501658,254042.4960711584,254136.92139100004,253137.00364683848,251708.18007141876,249431.6570458757,247478.8089121847,245514.64422790613,243729.87713969772,241584.79644557065,239312.38308704912,237390.74319288204,235179.24363637387,232685.3375441002,228579.5556594968,224845.985289195,221441.1643564184,219327.1806454469,216409.1841195608,213166.6181730005,209215.87876056807,204976.95437866365,201225.36051918683,197862.9663958518,196660.93340444576,197322.00253668657,199798.58898186064,201101.7405716929,200624.4149385712,198645.4760569434,197627.6069378033,196258.29157106936,194790.4757018333,192562.36431310177,189354.68221232432,186077.3458947561,182878.95578664631,181606.73901201223,180230.0462644285,179429.8142234481,177673.498938416,175975.12614664008,173406.7095026895,170718.93601542173,168103.82041659893,165851.7032628374,164060.51429939014,162186.62715594188,159865.55205510507,157684.82412859253,156403.9096427943,155898.9463247018,155656.65042056248,155522.2512191192,156019.83827796747,156555.94466146117,157195.95561318565,157853.24589185408,158881.87871010203,159748.66146252808,160169.61510720293,160638.20767573977,160989.8740836154,161523.711192116,161789.4329869578,162589.32859936476,165255.78490004432,169463.9394257499,173620.57226742306,177066.93837165248,179894.04520081016,182913.36569691365,185198.3538030587,186727.01227883095,187308.2781350292,187776.3911611239,189054.3975679292,191587.61390316105,195515.74124763045,199520.21684154985,203129.4673789712,206099.4442715417,208455.5103528785,211199.9172282253,214010.76163864543,217104.1526284671,218576.1069516605,218827.09237244647,218397.1655883575,219606.96920550728,221713.55369437367,224333.7656521841,226896.22885026527,229426.26089298655,232353.45928132816,235315.99095615165,238347.18971056468,240435.93529223275,242009.4068286116,243502.86848805612,245281.7995959603,247166.015973669,248803.9628215317,250840.97778701808,252627.89761535692,254384.47212724527,255835.9396307212,257693.987635726,260456.82371428053,262762.5842024625,264972.6048721843,266153.04958827567,267575.99343332835,269127.98436534684,270894.81699836,273467.24157683755,275915.0605396493,278604.1220421206,281335.7568534256,283948.9177218056,286622.64599676616,289043.13312088774,292278.4635014901,295984.0159441224,299892.2415293419,303101.6295639171,305637.69360615563,308253.06414188497,311090.5688079452,314553.8543917765,317935.63992466364,320940.6001118065,323652.4863523584,325293.8406324187,326353.03634862683,326740.2016242843,327946.9705015723,329819.13961843273,331176.0071116561,332284.9193326877,333552.10266975366,335517.62999747467,337376.7519503412,339188.2345035127,341655.64166488743,344846.8859036358,348482.109896832,351707.7328512616,354501.0240138236,357880.53311802907,360244.4382833902,362013.7847727909,363595.28264724725,366933.4425116636,371983.7838902427,377092.28828972176,382337.1217173966,387124.5606947434,392070.5855173866,397366.98814830993,402660.30683451233,407068.8485153287,410105.7211666752,412230.3470393922,411818.7505054769,409049.9996133416,405258.36520589865,402320.40476899897,399885.0197853141,397572.8478547132,397883.6824444253,401713.5637302738,408611.7443621229,414580.5400187002,418336.46921055374,419048.07103594806,417422.1619130415,414412.8296883527,410187.4727254966,406755.0494433316,403502.27506793366,401213.9056333656,399001.2555955921,397325.1110545155,395985.1544057597,395668.1084210077,396263.3603636946,397525.7066251919,398918.4488121958,400234.8931450095,399934.0651058058,398116.12076510367,394613.3015654434,392376.92923314776,390755.484071098,390873.1343177434,390850.21406350704,391105.4383858918,390475.3704461065,388483.6009066792,386232.3212541878,384404.16795901005,383897.43297201017,383697.7234779063,382904.44738011697,382280.6472353558,380916.7687541431,379553.3439799303,376979.0984739375,374280.4376296143,371303.1767394631,368700.9489676538,367174.5038359449,365451.70229409967,363569.2366942058,360530.7847054036,357856.09851813066,356132.1369783445
66143,649,20020,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,113541.06027012874,113736.3173251142,114129.4818458677,114796.23220684768,115195.637171111,115356.40859482397,115775.03905977104,116298.46568948358,116656.8920367428,116430.67181504153,116219.3082481742,116131.5316453366,116430.21061744967,116852.51635756064,117687.67215099795,118764.114925636,119913.36137681876,120881.19110717595,121683.6904175578,122455.75116555694,123151.98902315312,123562.19562044417,123998.242600624,124402.95925034994,125278.7132537469,126050.01425585376,126717.20403447303,127202.20645683918,128371.52786950902,130016.99593740593,131592.51953690927,132606.6076472146,133618.4732754567,134884.6087806538,136824.12972933453,138892.31562619054,140995.5788071759,142887.0612694971,144163.659581518,145295.357196025,145765.22150692207,146506.80314937854,147825.89603303614,149428.40526103167,151317.9692165364,152870.93083676972,154024.0165275775,154952.50083341257,156009.00746417188,157627.61706363724,159437.29646546187,160916.2577785486,162492.36499476674,164386.49396969413,166719.59690459343,168944.16170551372,171772.60461925002,175588.6806092985,179741.02560445652,183209.5195674481,185437.2995258346,188600.23378165136,192551.9703687441,197371.7090288192,201166.5295839235,204474.9514331671,208093.0414763236,212398.594684072,216122.7838757017,219380.268849576,222897.7389945631,226879.3585972885,230844.5418025092,234029.5713421009,238535.48528659064,243813.33319373705,249182.173437166,253243.6510418081,255835.6029983553,257737.12494814975,258965.49612877265,259603.82990604627,260315.40948783365,261572.57521250207,263689.66991019866,266534.5561346377,268646.2867041161,270339.46536879,271645.7257043217,272390.43000688404,272549.9521003761,272502.0562000003,272955.13557581656,273485.7649568433,273188.0015955049,271932.1781273681,270855.2165764174,270403.62511546205,270725.2532656594,270708.1767947068,270447.5132822418,269779.15407723264,268324.829145903,265233.3783368862,261355.90594576392,258402.4890869625,255980.57007810735,253498.56088306537,250895.74659947763,248420.67163944244,245772.95414465424,242383.0311551684,239316.7965562104,237328.0497935946,235470.6737250998,231836.72692635597,227750.4931343894,223493.49576217565,221580.01647346656,220717.88845318856,221271.19638842225,221761.30333738303,222084.95985467595,221389.44935522455,220471.469592102,218287.6781203442,215181.66239239735,212221.62620892163,209205.68931257876,206615.3939978542,202783.1678479522,200070.379066195,196804.68746427735,194358.31965452587,190706.8308539313,187203.4322574085,183579.94054393665,180669.59569308252,178520.66698953405,176524.52782495634,174964.22447447458,173266.5403867094,171850.57736127326,170612.7629000597,170692.57507633523,170264.29023389402,168745.2741374141,166196.09071313948,164868.04028012478,164689.3732092201,165197.70779595958,165851.5749488276,167270.31651869,168549.9573395917,169786.99173401445,171603.23090974128,173670.19781824315,175816.84457832403,176802.17604475337,178401.93255437,180812.59590849347,184814.87688622036,188909.88648892727,192953.22499080864,196981.0083902724,200780.1465842352,203625.44986865905,204960.5335209329,205248.47583532057,206072.447148796,207632.4099516637,210103.72008090976,212934.03477771152,215569.2947132092,218611.7514329252,221404.6795404784,223784.437036574,225731.39833471412,227456.61011866943,229466.3240168728,230257.17531924837,230542.95975925843,230729.08216856717,232226.92454268865,233633.39008217468,235003.70940578412,236765.66779670407,239307.7515778691,242312.52621921952,244887.6770473714,247018.08286205732,248229.48151438803,249377.44490992904,250608.81361295897,252101.4854643213,253962.90532261215,255565.89711837049,257821.412845594,259324.258854838,261178.69128582615,262497.6068424571,264566.150015601,267790.5683310914,271020.6720805723,273606.4053740841,274749.3317968236,275923.3158744594,277493.4370419116,279289.7202830534,280769.05494440184,281934.3495688254,282912.0445094111,284601.3231268348,286029.83411212143,287521.9464674685,289072.5822442363,291683.1692139251,295021.9148585079,299008.61456216377,302825.57169504697,306102.19965050335,308645.9613083222,311432.6994413342,314391.9735142615,317351.07033325755,319885.5116662338,322897.81972937245,325729.8265644057,327585.7481500156,328460.2243226518,329683.7116270013,331924.49842769414,333627.8077469344,334293.95921893726,334800.9443642968,335719.44742542744,337189.6454437576,338482.2921971868,340301.2209724239,342567.92655959487,345158.29273202346,348197.6517639356,351759.65251823404,356279.7173456277,359668.3644157359,361801.2248017032,363443.9612246998,366567.85374387953,370798.7772277519,375232.9954439645,380102.785517704,385030.2148189204,389674.5150531047,393866.5776208811,398345.0194842838,402694.5729424059,406912.7335582967,409907.23790713697,410378.8900957794,407742.233973546,403975.9592976551,401159.2553589656,399029.9953336918,396959.6497480755,397624.2904600933,402137.4807009084,410376.32177377824,417185.7106541398,421583.5577030783,422524.4047615649,420842.1377697753,417644.69240617537,413263.15395811055,409631.0474317194,406271.6710649847,403675.1523715138,401936.55498583335,400702.6320493016,399637.3439086855,399466.19376922125,400291.0930326329,401825.790655812,403320.822697538,404347.5527503824,404277.8114661307,402623.8659150512,399607.85163771984,397407.9246840128,395349.2263552404,394757.7821731021,394397.9308530086,394447.6870269926,393789.40879445366,391337.2808315501,389009.5351023777,387152.3009929886,387188.448035141,387377.7145121337,386423.2815864862,385428.75467615016,383932.70426073455,382594.6187827202,379833.3955494007,376121.2033056108,372045.4294974906,368399.6151081849,366157.1491210658,364267.66623259074,362641.7328784845,360749.7265928293,359496.6784168054,358965.2123121117
